#Chr 	 Coordinate 	 Replication Timing
1	247300000	0.527200577
1	247500000	0.436291486
1	247700000	0.405122655
1	247900000	0.386940837
1	248100000	0.386940837
1	248300000	0.386940837
1	248500000	0.536291486
1	248700000	0.691197691
2	100000	0
2	300000	0
2	500000	0
2	700000	0
2	900000	0
2	1100000	0.073845599
2	1300000	0.118001443
2	1500000	0.181637807
2	1700000	0.285533911
2	1900000	0.285533911
2	2100000	0.267352092
2	2300000	0.207792208
2	2500000	0.1
2	2700000	0.1
2	2900000	0.1
2	3100000	0.2997114
2	3300000	0.488816739
2	3500000	0.646248196
2	3700000	0.716955267
2	3900000	0.171717172
2	4100000	0
2	4300000	0
2	4500000	0
2	4700000	0
2	4900000	0
2	5100000	0
2	5300000	0
2	5500000	0
2	5700000	0
2	5900000	0
2	6100000	0
2	6300000	0
2	6500000	0
2	6700000	0
2	6900000	0
2	7100000	0
2	7300000	0
2	7500000	0.045454545
2	7700000	0.045454545
2	7900000	0
2	8100000	0
2	8300000	0
2	8500000	0.063636364
2	8700000	0.401118326
2	8900000	0.961363636
2	9100000	1
2	9300000	1
2	9500000	0.954545455
2	9700000	0.954545455
2	9900000	0.954545455
2	10100000	0.954545455
2	10300000	0.954545455
2	10500000	0.954545455
2	10700000	0.954545455
2	10900000	0.954545455
2	11100000	0.954545455
2	11300000	0.954545455
2	11500000	0.954545455
2	11700000	0.837121212
2	11900000	0.780050505
2	12100000	0.409307359
2	12300000	0.204148629
2	12500000	0.109343434
2	12700000	0.067676768
2	12900000	0.01010101
2	13100000	0
2	13300000	0
2	13500000	0.033333333
2	13700000	0.029545455
2	13900000	0.033333333
2	14100000	0.015151515
2	14300000	0.025252525
2	14500000	0.01010101
2	14700000	0.01010101
2	14900000	0.015151515
2	15100000	0.015151515
2	15300000	0.059848485
2	15500000	0.051767677
2	15700000	0.015151515
2	15900000	0.015151515
2	16100000	0
2	16300000	0
2	16500000	0
2	16700000	0
2	16900000	0
2	17100000	0
2	17300000	0
2	17500000	0
2	17700000	0.012987013
2	17900000	0.117027417
2	18100000	0.24541847
2	18300000	0.358549784
2	18500000	0.811507937
2	18700000	0.908838384
2	18900000	0.93030303
2	19100000	1
2	19300000	1
2	19500000	1
2	19700000	1
2	19900000	1
2	20100000	1
2	20300000	0.984848485
2	20500000	0.89520202
2	20700000	0.89520202
2	20900000	0.579220779
2	21100000	0.090909091
2	21300000	0.090909091
2	21500000	0.090909091
2	21700000	0.090909091
2	21900000	0.090909091
2	22100000	0.090909091
2	22300000	0.090909091
2	22500000	0.090909091
2	22700000	0.090909091
2	22900000	0.112987013
2	23100000	0.437806638
2	23300000	0.483513709
2	23500000	0.539321789
2	23700000	0.677813853
2	23900000	0.90494228
2	24100000	0.917929293
2	24300000	0.928030303
2	24500000	0.905050505
2	24700000	0.895959596
2	24900000	0.872871573
2	25100000	0.854689755
2	25300000	0.841053391
2	25500000	0.975757576
2	25700000	1
2	25900000	1
2	26100000	1
2	26300000	1
2	26500000	0.990909091
2	26700000	0.945454545
2	26900000	0.945454545
2	27100000	1
2	27300000	1
2	27500000	1
2	27700000	1
2	27900000	1
2	28100000	1
2	28300000	1
2	28500000	1
2	28700000	1
2	28900000	0.939393939
2	29100000	0.88989899
2	29300000	0.755050505
2	29500000	0.527200577
2	29700000	0.496897547
2	29900000	0.499170274
2	30100000	0.712914863
2	30300000	0.783585859
2	30500000	0.774494949
2	30700000	0.519372294
2	30900000	0.436580087
2	31100000	0.600721501
2	31300000	0.733008658
2	31500000	0.879834055
2	31700000	0.941558442
2	31900000	0.944444444
2	32100000	0.934343434
2	32300000	0.888528139
2	32500000	0.693470418
2	32700000	0.648015873
2	32900000	0.67463925
2	33100000	0.652561328
2	33300000	0.446392496
2	33500000	0.406998557
2	33700000	0.351479076
2	33900000	0.287842713
2	34100000	0.261868687
2	34300000	0.298232323
2	34500000	0.298232323
2	34700000	0.325505051
2	34900000	0.386976912
2	35100000	0.439357864
2	35300000	0.467893218
2	35500000	0.476984127
2	35700000	0.498448773
2	35900000	0.497438672
2	36100000	0.555122655
2	36300000	0.76024531
2	36500000	0.870851371
2	36700000	0.987012987
2	36900000	1
2	37100000	1
2	37300000	1
2	37500000	1
2	37700000	1
2	37900000	1
2	38100000	0.984848485
2	38300000	0.984848485
2	38500000	0.984848485
2	38700000	0.984848485
2	38900000	0.984848485
2	39100000	0.984848485
2	39300000	0.984848485
2	39500000	0.984848485
2	39700000	0.939393939
2	39900000	0.709271284
2	40100000	0.595887446
2	40300000	0.465981241
2	40500000	0.476082251
2	40700000	0.476082251
2	40900000	0.442640693
2	41100000	0.308441558
2	41300000	0.281168831
2	41500000	0.275108225
2	41700000	0.616233766
2	41900000	0.879437229
2	42100000	0.902164502
2	42300000	0.924242424
2	42500000	0.942424242
2	42700000	0.966666667
2	42900000	0.975757576
2	43100000	0.975757576
2	43300000	0.984848485
2	43500000	0.984848485
2	43700000	0.964393939
2	43900000	0.964393939
2	44100000	0.973484848
2	44300000	0.973484848
2	44500000	0.973484848
2	44700000	0.988636364
2	44900000	1
2	45100000	1
2	45300000	1
2	45500000	1
2	45700000	1
2	45900000	0.981818182
2	46100000	0.981818182
2	46300000	1
2	46500000	1
2	46700000	1
2	46900000	1
2	47100000	1
2	47300000	1
2	47500000	0.954545455
2	47700000	0.921212121
2	47900000	0.844588745
2	48100000	0.743975469
2	48300000	0.587445887
2	48500000	0.623556999
2	48700000	0.632756133
2	48900000	0.327380952
2	49100000	0.136363636
2	49300000	0.136363636
2	49500000	0.136363636
2	49700000	0.090909091
2	49900000	0.090909091
2	50100000	0.090909091
2	50300000	0.090909091
2	50500000	0.090909091
2	50700000	0.090909091
2	50900000	0.090909091
2	51100000	0.102272727
2	51300000	0.102272727
2	51500000	0.120454545
2	51700000	0.11525974
2	51900000	0.1
2	52100000	0.090909091
2	52300000	0.090909091
2	52500000	0.090909091
2	52700000	0.103896104
2	52900000	0.151334776
2	53100000	0.317243867
2	53300000	0.399314574
2	53500000	0.570021645
2	53700000	0.798376623
2	53900000	0.972727273
2	54100000	0.981818182
2	54300000	1
2	54500000	1
2	54700000	1
2	54900000	1
2	55100000	0.990909091
2	55300000	0.940151515
2	55500000	0.930050505
2	55700000	0.91489899
2	55900000	0.741305916
2	56100000	0.446933622
2	56300000	0.300468975
2	56500000	0.248845599
2	56700000	0.218542569
2	56900000	0.161724387
2	57100000	0.124494949
2	57300000	0.092929293
2	57500000	0.105916306
2	57700000	0.090764791
2	57900000	0.100865801
2	58100000	0.133189033
2	58300000	0.101010101
2	58500000	0.082828283
2	58700000	0.067676768
2	58900000	0.057575758
2	59100000	0.009090909
2	59300000	0.009090909
2	59500000	0.009090909
2	59700000	0.009090909
2	59900000	0.009090909
2	60100000	0.039393939
2	60300000	0.048484848
2	60500000	0.157431457
2	60700000	0.532647908
2	60900000	0.909487734
2	61100000	0.942929293
2	61300000	0.962121212
2	61500000	0.988636364
2	61700000	0.988636364
2	61900000	0.937626263
2	62100000	0.869444444
2	62300000	0.765548341
2	62500000	0.776911977
2	62700000	0.767821068
2	62900000	0.626154401
2	63100000	0.636002886
2	63300000	0.687626263
2	63500000	0.706060606
2	63700000	0.721212121
2	63900000	0.736363636
2	64100000	0.736363636
2	64300000	0.736363636
2	64500000	0.846969697
2	64700000	0.877272727
2	64900000	0.990909091
2	65100000	0.990909091
2	65300000	0.981818182
2	65500000	0.810497835
2	65700000	0.555339105
2	65900000	0.117171717
2	66100000	0.009090909
2	66300000	0
2	66500000	0
2	66700000	0.063636364
2	66900000	0.123484848
2	67100000	0.082070707
2	67300000	0.10515873
2	67500000	0.116522367
2	67700000	0.560750361
2	67900000	0.942171717
2	68100000	0.957575758
2	68300000	0.912121212
2	68500000	0.912121212
2	68700000	0.984848485
2	68900000	1
2	69100000	1
2	69300000	1
2	69500000	1
2	69700000	1
2	69900000	1
2	70100000	1
2	70300000	1
2	70500000	1
2	70700000	0.954545455
2	70900000	0.954545455
2	71100000	0.954545455
2	71300000	0.954545455
2	71500000	1
2	71700000	1
2	71900000	1
2	72100000	1
2	72300000	1
2	72500000	1
2	72700000	0.988636364
2	72900000	1
2	73100000	1
2	73300000	1
2	73500000	1
2	73700000	1
2	73900000	1
2	74100000	1
2	74300000	1
2	74500000	1
2	74700000	1
2	74900000	0.988636364
2	75100000	0.988636364
2	75300000	0.988636364
2	75500000	0.988636364
2	75700000	0.952020202
2	75900000	0.619227994
2	76100000	0.295815296
2	76300000	0.090909091
2	76500000	0.090909091
2	76700000	0.090909091
2	76900000	0.090909091
2	77100000	0.090909091
2	77300000	0.090909091
2	77500000	0.090909091
2	77700000	0.090909091
2	77900000	0.090909091
2	78100000	0.090909091
2	78300000	0.090909091
2	78500000	0.090909091
2	78700000	0.090909091
2	78900000	0.090909091
2	79100000	0.090909091
2	79300000	0.090909091
2	79500000	0.090909091
2	79700000	0.090909091
2	79900000	0.090909091
2	80100000	0.090909091
2	80300000	0.090909091
2	80500000	0.090909091
2	80700000	0.136363636
2	80900000	0.136363636
2	81100000	0.136363636
2	81300000	0.166666667
2	81500000	0.166666667
2	81700000	0.136363636
2	81900000	0.136363636
2	82100000	0.167532468
2	82300000	0.188997114
2	82500000	0.188997114
2	82700000	0.188997114
2	82900000	0.188997114
2	83100000	0.178896104
2	83300000	0.178896104
2	83500000	0.178896104
2	83700000	0.178896104
2	83900000	0.187987013
2	84100000	0.22005772
2	84300000	0.311832612
2	84500000	0.627561328
2	84700000	0.939141414
2	84900000	0.978535354
2	85100000	0.979545455
2	85300000	0.958080808
2	85500000	0.958080808
2	85700000	0.958080808
2	85900000	0.958080808
2	86100000	0.93989899
2	86300000	0.828535354
2	86500000	0.79520202
2	86700000	0.641558442
2	86900000	0.641558442
2	87100000	0.632034632
2	87300000	0.632034632
2	87500000	0.632034632
2	87700000	0.632034632
2	87900000	0.61504329
2	88100000	0.568578644
2	88300000	0.638780664
2	88500000	0.638780664
2	88700000	0.647871573
2	88900000	0.638780664
2	89100000	0.638780664
2	89300000	0.638780664
2	89500000	0.638780664
2	89700000	0.638780664
2	89900000	0.638780664
2	90100000	0.638780664
2	90300000	0.638780664
2	90500000	0.638780664
2	90700000	0.638780664
2	90900000	0.638780664
2	91100000	0.638780664
2	91300000	0.638780664
2	91500000	0.638780664
2	91700000	0.638780664
2	91900000	0.638780664
2	92100000	0.638780664
2	92300000	0.638780664
2	92500000	0.638780664
2	92700000	0.638780664
2	92900000	0.638780664
2	93100000	0.638780664
2	93300000	0.638780664
2	93500000	0.638780664
2	93700000	0.638780664
2	93900000	0.638780664
2	94100000	0.638780664
2	94300000	0.638780664
2	94500000	0.638780664
2	94700000	0.638780664
2	94900000	0.693326118
2	95100000	0.721464646
2	95300000	0.876262626
2	95500000	0.876262626
2	95700000	0.976388889
2	95900000	0.976388889
2	96100000	0.978535354
2	96300000	0.978535354
2	96500000	0.988636364
2	96700000	0.852272727
2	96900000	0.840909091
2	97100000	0.840909091
2	97300000	0.840909091
2	97500000	0.840909091
2	97700000	0.830808081
2	97900000	0.76489899
2	98100000	0.744444444
2	98300000	0.662518038
2	98500000	0.6251443
2	98700000	0.577813853
2	98900000	0.61504329
2	99100000	0.739141414
2	99300000	0.921717172
2	99500000	0.931818182
2	99700000	0.988636364
2	99900000	0.886363636
2	100100000	0.897727273
2	100300000	0.897727273
2	100500000	0.897727273
2	100700000	1
2	100900000	0.941558442
2	101100000	0.775649351
2	101300000	0.592568543
2	101500000	0.502417027
2	101700000	0.47478355
2	101900000	0.288095238
2	102100000	0.164646465
2	102300000	0.109090909
2	102500000	0.090909091
2	102700000	0.090909091
2	102900000	0.090909091
2	103100000	0.090909091
2	103300000	0.090909091
2	103500000	0.090909091
2	103700000	0.090909091
2	103900000	0.090909091
2	104100000	0.090909091
2	104300000	0.090909091
2	104500000	0.090909091
2	104700000	0.1
2	104900000	0.237373737
2	105100000	0.653932179
2	105300000	0.917929293
2	105500000	0.862373737
2	105700000	0.606493506
2	105900000	0.331421356
2	106100000	0.215151515
2	106300000	0.196969697
2	106500000	0.151515152
2	106700000	0.151515152
2	106900000	0.200865801
2	107100000	0.170562771
2	107300000	0.121212121
2	107500000	0.134199134
2	107700000	0.156926407
2	107900000	0.204004329
2	108100000	0.263455988
2	108300000	0.519083694
2	108500000	0.711616162
2	108700000	0.859343434
2	108900000	0.635642136
2	109100000	0.499025974
2	109300000	0.503463203
2	109500000	0.626803752
2	109700000	0.648268398
2	109900000	0.657359307
2	110100000	0.681709957
2	110300000	0.681709957
2	110500000	0.75544733
2	110700000	0.866414141
2	110900000	0.923989899
2	111100000	0.990909091
2	111300000	1
2	111500000	1
2	111700000	1
2	111900000	1
2	112100000	1
2	112300000	1
2	112500000	1
2	112700000	1
2	112900000	1
2	113100000	0.98989899
2	113300000	0.98989899
2	113500000	0.98989899
2	113700000	0.98989899
2	113900000	0.902020202
2	114100000	0.398051948
2	114300000	0.238239538
2	114500000	0.058441558
2	114700000	0
2	114900000	0
2	115100000	0
2	115300000	0
2	115500000	0
2	115700000	0
2	115900000	0
2	116100000	0
2	116300000	0
2	116500000	0.012987013
2	116700000	0.012987013
2	116900000	0.012987013
2	117100000	0.012987013
2	117300000	0.012987013
2	117500000	0.022077922
2	117700000	0.2995671
2	117900000	0.389574315
2	118100000	0.326082251
2	118300000	0.242640693
2	118500000	0.147438672
2	118700000	0.138347763
2	118900000	0.156529582
2	119100000	0.246789322
2	119300000	0.342712843
2	119500000	0.637662338
2	119700000	0.914393939
2	119900000	0.970454545
2	120100000	0.822113997
2	120300000	0.655952381
2	120500000	0.610497835
2	120700000	0.580194805
2	120900000	0.580194805
2	121100000	0.629689755
2	121300000	0.72463925
2	121500000	0.877164502
2	121700000	1
2	121900000	0.916666667
2	122100000	0.378499278
2	122300000	0.24025974
2	122500000	0.090909091
2	122700000	0
2	122900000	0
2	123100000	0
2	123300000	0.090909091
2	123500000	0.090909091
2	123700000	0.090909091
2	123900000	0
2	124100000	0
2	124300000	0
2	124500000	0
2	124700000	0
2	124900000	0
2	125100000	0
2	125300000	0.045454545
2	125500000	0
2	125700000	0
2	125900000	0
2	126100000	0.009090909
2	126300000	0.1
2	126500000	0.109090909
2	126700000	0.181673882
2	126900000	0.513708514
2	127100000	0.802813853
2	127300000	0.957720058
2	127500000	0.970707071
2	127700000	0.970707071
2	127900000	0.955555556
2	128100000	0.625793651
2	128300000	0.232178932
2	128500000	0.191774892
2	128700000	0.182683983
2	128900000	0.195670996
2	129100000	0.137229437
2	129300000	0.046320346
2	129500000	0.055411255
2	129700000	0.046320346
2	129900000	0.056421356
2	130100000	0.058585859
2	130300000	0.069408369
2	130500000	0.0997114
2	130700000	0.242388167
2	130900000	0.386688312
2	131100000	0.588311688
2	131300000	0.589069264
2	131500000	0.589069264
2	131700000	0.588636364
2	131900000	0.588636364
2	132100000	0.588636364
2	132300000	0.586904762
2	132500000	0.450541126
2	132700000	0.449025974
2	132900000	0.406746032
2	133100000	0.349170274
2	133300000	0.524891775
2	133500000	0.561507937
2	133700000	0.789393939
2	133900000	0.633874459
2	134100000	0.578066378
2	134300000	0.536147186
2	134500000	0.537409812
2	134700000	0.599134199
2	134900000	0.716810967
2	135100000	0.781457431
2	135300000	0.770093795
2	135500000	0.792171717
2	135700000	0.93989899
2	135900000	0.901515152
2	136100000	0.559018759
2	136300000	0.412085137
2	136500000	0.335064935
2	136700000	0.316125541
2	136900000	0.385822511
2	137100000	0.396645022
2	137300000	0.381493506
2	137500000	0.37012987
2	137700000	0.428715729
2	137900000	0.528571429
2	138100000	0.557251082
2	138300000	0.548160173
2	138500000	0.600541126
2	138700000	0.591450216
2	138900000	0.550541126
2	139100000	0.416955267
2	139300000	0.24047619
2	139500000	0.196933622
2	139700000	0.148448773
2	139900000	0.102994228
2	140100000	0.093903319
2	140300000	0.082539683
2	140500000	0.072438672
2	140700000	0.062337662
2	140900000	0.062337662
2	141100000	0.062337662
2	141300000	0.082792208
2	141500000	0.067532468
2	141700000	0.058441558
2	141900000	0.058441558
2	142100000	0.136219336
2	142300000	0.129401154
2	142500000	0.129401154
2	142700000	0.118037518
2	142900000	0.107936508
2	143100000	0.098845599
2	143300000	0.129148629
2	143500000	0.177633478
2	143700000	0.190620491
2	143900000	0.324062049
2	144100000	0.501839827
2	144300000	0.570887446
2	144500000	0.570238095
2	144700000	0.347294372
2	144900000	0.266630592
2	145100000	0.256529582
2	145300000	0.237337662
2	145500000	0.248701299
2	145700000	0.20021645
2	145900000	0.188852814
2	146100000	0.188852814
2	146300000	0.188852814
2	146500000	0.262590188
2	146700000	0.306024531
2	146900000	0.290873016
2	147100000	0.361435786
2	147300000	0.367496392
2	147500000	0.394877345
2	147700000	0.436147186
2	147900000	0.447510823
2	148100000	0.545238095
2	148300000	0.577417027
2	148500000	0.848881674
2	148700000	0.926154401
2	148900000	0.827669553
2	149100000	0.62034632
2	149300000	0.586904762
2	149500000	0.667965368
2	149700000	0.69484127
2	149900000	0.766053391
2	150100000	0.766053391
2	150300000	0.789285714
